WERKS,SCENARIO,KTOKK,VSTATU,VPATD,EKORG,EKGRP,TOTGRQTY,TOTIRQTY,NODLGR,NODLIR,DIFGRIRD,DIFGRIRV,STATUS
ML02,2,1,1,90,1,C,61,56,133,109,5,6339,0
ML02,2,1,1,90,1,C,189,181,46,18,8,3099,0
ML02,2,1,1,90,1,C,74,72,18,6,2,2427,1
ML02,2,2,1,30,1,C,178,155,169,143,23,8476,0
ML02,2,2,1,30,1,C,181,165,238,220,16,7448,0
ML02,2,2,1,30,1,C,179,161,108,98,18,3525,0
ML02,2,2,1,30,1,C,106,94,240,226,12,1716,0
ML02,2,2,1,60,1,C,174,162,109,83,12,3530,0
ML02,2,2,1,60,1,C,162,151,53,35,11,6639,0
ML02,2,2,1,60,1,C,131,117,244,216,14,6098,0
ML02,2,2,1,60,1,C,181,170,55,28,11,5874,0
ML02,2,2,1,90,1,C,119,118,76,66,1,384,1
ML02,2,2,1,90,1,C,148,127,251,236,21,13351,0
ML02,2,2,1,90,1,C,198,178,95,67,20,6595,0
ML02,2,2,1,90,1,C,105,95,160,146,10,4924,0
ML02,2,2,1,90,1,C,157,138,91,62,19,1570,0
ML02,2,2,1,30,1,C,174,167,70,58,7,1561,1
ML02,2,2,1,30,1,C,97,96,42,13,1,521,1
ML02,2,2,1,30,1,C,99,97,78,55,2,1103,1
ML02,2,2,1,30,1,C,161,158,50,36,3,1400,1
ML02,2,2,1,30,1,C,180,169,191,173,11,1734,1
ML02,2,2,1,60,1,C,60,52,202,179,8,3000,0
ML02,2,2,1,60,1,C,175,170,180,159,5,1465,1
ML02,2,2,1,60,1,C,76,69,87,67,7,4299,0
ML02,2,2,1,90,1,C,141,125,83,55,16,3450,0
ML02,2,2,1,90,1,C,87,86,222,209,1,547,1
ML02,2,2,1,90,1,C,120,108,123,107,12,9669,0
ML02,2,2,1,90,1,C,167,165,178,154,2,837,1
ML02,2,1,1,30,1,A,85,80,78,65,5,2959,1
ML02,2,1,1,30,1,A,156,136,168,139,20,8368,0
ML02,2,1,1,30,1,A,93,92,113,87,1,978,1
ML02,2,1,1,30,1,A,197,187,43,16,10,2170,1
ML02,2,1,1,30,1,A,141,137,193,183,4,515,1
ML02,2,1,1,60,1,A,70,67,195,175,3,3073,0
ML02,2,1,1,60,1,A,151,146,194,182,5,958,1
ML02,2,1,1,60,1,A,137,121,232,213,16,5298,0
ML02,2,1,1,60,1,A,107,96,51,27,11,2332,0
ML02,2,1,1,90,1,A,169,164,96,67,5,1243,1
ML02,2,1,1,90,1,A,108,95,94,66,13,8951,0
ML02,2,1,1,90,1,A,194,171,193,173,23,4849,0
ML02,2,1,1,30,1,A,78,77,221,197,1,379,1
ML02,2,1,1,30,1,A,160,147,248,233,13,6604,0
ML02,2,1,1,30,1,A,132,114,235,225,18,8906,0
ML02,2,1,1,60,1,A,172,146,221,203,26,2222,0
ML02,2,1,1,60,1,A,149,136,259,241,13,1502,0
ML02,2,1,1,60,1,A,126,120,35,9,6,1628,1
ML02,2,1,1,90,1,A,176,157,130,103,19,5689,0
ML02,2,1,1,90,1,A,88,81,234,218,7,5885,0
ML02,2,1,1,90,1,A,144,128,254,226,16,11004,0
ML02,2,1,1,90,1,A,93,81,101,78,12,7058,0
ML02,2,2,1,30,1,A,171,154,91,80,17,8742,0
ML02,2,2,1,30,1,A,161,159,40,26,2,716,1
ML02,2,2,1,60,1,A,135,130,176,166,5,2674,1
ML02,2,2,1,60,1,A,69,68,82,64,1,964,1
ML02,2,2,1,60,1,A,123,116,216,190,7,3776,0
ML02,2,2,1,60,1,A,65,59,123,96,6,4546,0
ML02,2,2,1,60,1,A,63,61,143,113,2,2812,1
ML02,2,2,1,90,1,A,193,178,140,117,15,4562,0
ML02,2,2,1,90,1,A,98,94,121,100,4,796,1
ML02,2,2,1,90,1,A,50,43,157,134,7,2545,0
ML02,2,2,1,90,1,A,172,169,177,163,3,954,1
ML02,2,2,1,90,1,A,132,116,159,137,16,3633,0
ML02,2,2,1,30,1,A,65,64,216,197,1,252,1
ML02,2,2,1,30,1,A,63,60,121,111,3,2796,1
ML02,2,2,1,30,1,A,173,166,110,93,7,3311,0
ML02,2,2,1,30,1,A,58,50,107,77,8,6970,0
ML02,2,2,1,60,1,A,134,131,90,63,3,1872,1
ML02,2,2,1,60,1,A,70,69,116,104,1,968,1
ML02,2,2,1,60,1,A,103,97,112,97,6,2600,1
ML02,2,2,1,60,1,A,120,110,66,50,10,7702,0
ML02,2,2,1,90,1,A,68,58,175,164,10,5824,0
ML02,2,2,1,90,1,A,116,100,117,105,16,10023,0
ML02,2,2,1,90,1,A,117,99,83,54,18,3351,0
ML02,2,1,1,30,1,B,184,156,226,204,28,11307,0
ML02,2,1,1,30,1,B,131,127,180,154,4,1132,1
ML02,2,1,1,30,1,B,115,104,39,11,11,4160,0
ML02,2,1,1,30,1,B,177,170,109,94,7,1395,1
ML02,2,1,1,60,1,B,116,107,98,77,9,1932,1
ML02,2,1,1,60,1,B,169,150,249,226,19,5823,0
ML02,2,1,1,60,1,B,149,128,42,30,21,9616,0
ML02,2,1,1,60,1,B,154,132,28,6,22,10881,0
ML02,2,1,1,60,1,B,105,99,68,43,6,3137,0
ML02,2,1,1,90,1,B,179,152,177,150,27,6447,0
ML02,2,1,1,90,1,B,66,65,192,168,1,880,1
ML02,2,1,1,90,1,B,79,77,66,43,2,2320,1
ML02,2,1,1,90,1,B,200,174,139,119,26,2713,0
ML02,2,1,1,30,1,B,182,166,140,123,16,6106,0
ML02,2,1,1,30,1,B,123,122,76,52,1,423,1
ML02,2,1,1,30,1,B,55,50,172,156,5,8811,0
ML02,2,1,1,30,1,B,187,163,195,175,24,3753,0
ML02,2,1,1,60,1,B,130,114,265,238,16,2667,0
ML02,2,1,1,60,1,B,66,57,23,6,9,10210,0
ML02,2,1,1,60,1,B,117,112,242,232,5,1544,1
ML02,2,1,1,90,1,B,199,189,80,70,10,3643,0
ML02,2,1,1,90,1,B,179,152,159,141,27,11434,0
ML02,2,1,1,90,1,B,77,74,189,176,3,3820,0
ML02,2,1,1,90,1,B,187,165,73,59,22,9825,0
ML02,2,2,1,30,1,B,189,172,155,131,17,4030,0
ML02,2,2,1,30,1,B,186,166,92,79,20,5357,0
ML02,2,2,1,30,1,B,172,146,171,146,26,6170,0
ML02,2,2,1,30,1,B,110,109,241,222,1,289,1
ML02,2,2,1,60,1,B,86,84,111,97,2,635,1
ML02,2,2,1,60,1,B,169,150,238,225,19,9611,0
ML02,2,2,1,60,1,B,95,92,123,113,3,2606,1
ML02,2,2,1,60,1,B,99,94,93,79,5,2305,1
ML02,2,2,1,90,1,B,63,59,176,156,4,5883,0
ML02,2,2,1,90,1,B,140,134,155,145,6,3800,0
ML02,2,2,1,30,1,B,165,153,40,28,12,793,0
ML02,2,2,1,30,1,B,59,55,160,150,4,4889,0
ML02,2,2,1,30,1,B,55,47,137,124,8,10358,0
ML02,2,2,1,30,1,B,141,120,205,178,21,3911,0
ML02,2,2,1,30,1,B,104,98,32,12,6,1623,1
ML02,2,2,1,60,1,B,154,131,203,193,23,8603,0
ML02,2,2,1,60,1,B,166,141,210,189,25,2337,0
ML02,2,2,1,60,1,B,75,70,121,103,5,5379,0
ML02,2,2,1,60,1,B,200,194,111,84,6,1264,1
ML02,2,2,1,60,1,B,86,83,62,46,3,1137,1
ML02,2,2,1,90,1,B,186,180,39,17,6,1368,1
ML02,2,2,1,90,1,B,183,179,166,144,4,1596,1
ML02,2,2,1,90,1,B,143,133,107,80,10,5801,0
ML02,2,1,1,30,1,C,104,95,263,235,9,4195,0
ML02,2,1,1,30,1,C,175,156,147,121,19,1407,0
ML02,2,1,1,30,1,C,136,120,192,180,16,11580,0
ML02,2,1,1,30,1,C,191,187,97,79,4,675,1
ML02,2,1,1,60,1,C,78,69,148,131,9,6565,0
ML02,2,1,1,60,1,C,199,195,120,102,4,983,1
ML02,2,1,1,60,1,C,199,183,35,11,16,6894,0
ML02,2,1,1,60,1,C,159,135,91,71,24,14981,0
ML02,2,1,1,60,1,C,76,68,166,138,8,5859,0
ML02,2,1,1,90,1,C,179,163,187,161,16,1753,1
ML02,2,1,1,90,1,C,178,173,229,207,5,773,1
ML02,2,1,1,90,1,C,124,117,108,79,7,2412,1
ML02,2,1,1,30,1,C,50,47,183,166,3,1178,1
ML02,2,1,1,30,1,C,114,100,144,116,14,5991,0
ML02,2,1,1,30,1,C,143,132,118,101,11,3402,0
ML02,2,1,1,30,1,C,163,145,207,178,18,9144,0
ML02,2,1,1,60,1,C,97,88,202,188,9,3164,0
ML02,2,1,1,60,1,C,73,68,259,231,5,6797,0
ML02,2,1,1,60,1,C,59,54,50,22,5,5235,0
ML02,2,1,1,90,1,C,59,51,102,81,8,6712,0
ML02,2,1,1,90,1,C,105,102,33,15,3,2651,1
ML02,2,1,1,90,1,C,129,117,77,62,12,4163,0
ML02,2,1,1,90,1,C,141,124,128,101,17,8534,0
ML02,2,1,1,90,1,C,115,105,162,146,10,2290,0
ML02,2,2,1,30,1,C,117,116,189,175,1,625,1
ML02,2,2,1,30,1,C,125,121,25,3,4,3095,0
ML02,2,2,1,30,1,C,56,49,43,17,7,6229,0
ML02,2,2,1,30,1,C,109,96,255,234,13,4876,0
ML02,2,2,1,60,1,C,132,127,68,40,5,580,1
ML02,2,2,1,60,1,C,132,117,207,180,15,9999,0
ML02,2,2,1,60,1,C,57,56,234,209,1,700,1
ML02,2,2,1,60,1,C,116,103,143,131,13,6972,0
ML02,2,2,1,60,1,C,107,104,189,174,3,2414,1
ML02,2,2,1,90,1,C,187,168,153,132,19,6564,0
ML02,2,2,1,90,1,C,153,132,121,105,21,6669,0
ML02,2,2,1,90,1,C,131,115,238,227,16,3932,0
ML02,2,2,1,90,1,C,104,100,58,40,4,2944,1
ML02,2,2,1,90,1,C,92,86,72,52,6,1757,1
ML02,2,2,1,30,1,C,124,117,47,26,7,4166,0
ML02,2,2,1,30,1,C,63,60,42,19,3,1968,1
ML02,2,2,1,30,1,C,189,163,136,123,26,2275,0
ML02,2,2,1,30,1,C,147,137,11,1,10,4448,0
ML02,2,2,1,60,1,C,115,107,185,168,8,2678,0
ML02,2,2,1,60,1,C,185,179,56,33,6,2002,1
ML02,2,2,1,60,1,C,162,138,231,202,24,13650,0
ML02,2,2,1,90,1,C,183,167,154,124,16,4155,0
ML02,2,2,1,90,1,C,51,43,252,230,8,11442,0
ML02,2,2,1,90,1,C,61,52,202,185,9,4932,0
ML02,2,2,1,90,1,C,74,69,203,193,5,5932,0
ML02,2,1,1,30,1,A,188,177,57,35,11,2645,1
ML02,2,1,1,30,1,A,188,184,187,173,4,273,1
ML02,2,1,1,30,1,A,123,109,210,185,14,8587,0
ML02,2,1,1,30,1,A,93,85,190,169,8,6970,0
ML02,2,1,1,60,1,A,62,58,66,43,4,400,1
ML02,2,1,1,60,1,A,87,84,220,204,3,3274,0
ML02,2,1,1,60,1,A,111,104,61,34,7,1250,1
ML02,2,1,1,60,1,A,155,133,187,170,22,9223,0
ML02,2,1,1,90,1,A,147,126,76,63,21,5229,0
ML02,2,1,1,90,1,A,180,155,246,221,25,4251,0
ML02,2,1,1,90,1,A,140,134,82,62,6,1574,1
ML02,2,1,1,90,1,A,170,150,104,92,20,4221,0
ML02,2,1,1,30,1,A,72,66,75,45,6,3300,0
ML02,2,1,1,30,1,A,119,105,234,205,14,3546,0
ML02,2,1,1,30,1,A,188,171,184,162,17,8953,0
ML02,2,1,1,30,1,A,51,46,222,195,5,4853,0
ML02,2,1,1,60,1,A,180,164,39,13,16,4700,0
ML02,2,1,1,60,1,A,86,83,199,176,3,1098,1
ML02,2,1,1,60,1,A,93,91,194,181,2,465,1
ML02,2,1,1,90,1,A,90,79,177,163,11,8262,0
ML02,2,1,1,90,1,A,159,135,55,38,24,12711,0
ML02,2,1,1,90,1,A,113,107,174,146,6,2644,1
ML02,2,1,1,90,1,A,146,140,179,165,6,3441,0
ML02,2,1,1,90,1,A,100,95,32,3,5,3205,0
ML02,2,2,1,30,1,A,161,155,163,140,6,3097,0
ML02,2,2,1,30,1,A,109,93,54,43,16,7910,0
ML02,2,2,1,30,1,A,77,75,69,56,2,726,1
ML02,2,2,1,60,1,A,170,151,24,5,19,3085,0
ML02,2,2,1,60,1,A,193,189,141,116,4,212,1
ML02,2,2,1,60,1,A,83,80,51,39,3,1511,1
ML02,2,2,1,60,1,A,166,144,205,181,22,12418,0
ML02,2,2,1,90,1,A,97,84,161,141,13,3619,0
ML02,2,2,1,90,1,A,171,159,179,168,12,6611,0
ML02,2,2,1,90,1,A,146,136,152,122,10,4712,0
ML02,2,2,1,90,1,A,91,90,38,13,1,1083,1
ML02,2,2,1,90,1,A,107,98,69,43,9,5913,0
ML02,2,2,1,30,1,A,53,49,226,198,4,1109,0
ML02,2,2,1,30,1,A,125,121,114,94,4,1627,1
ML02,2,2,1,30,1,A,106,100,148,127,6,5292,0
ML02,2,2,1,60,1,A,79,70,87,74,9,4397,0
ML02,2,2,1,60,1,A,60,59,210,188,1,679,1
ML02,2,2,1,60,1,A,89,87,232,205,2,1192,1
ML02,2,2,1,60,1,A,117,99,229,209,18,14746,0
ML02,2,2,1,60,1,A,118,114,132,105,4,1532,1
ML02,2,2,1,90,1,A,121,111,173,146,10,7247,0
ML02,2,2,1,90,1,A,82,76,240,224,6,6989,0
ML02,2,2,1,90,1,A,192,177,250,238,15,4859,0
ML02,2,2,1,90,1,A,59,58,172,148,1,1179,1
ML02,2,1,1,30,1,B,95,86,87,57,9,2245,0
ML02,2,1,1,30,1,B,149,130,38,13,19,9974,0
ML02,2,1,1,60,1,B,141,137,192,178,4,1742,1
ML02,2,1,1,60,1,B,62,57,181,152,5,1277,1
ML02,2,1,1,60,1,B,78,74,242,223,4,1367,1
ML02,2,1,1,90,1,B,98,96,79,69,2,843,1
ML02,2,1,1,90,1,B,93,81,189,163,12,1947,0
ML02,2,1,1,90,1,B,126,120,83,58,6,2594,1
ML02,2,1,1,90,1,B,180,169,130,108,11,1138,1
ML02,2,1,1,90,1,B,139,118,129,118,21,4629,0
ML02,2,1,1,30,1,B,192,173,51,40,19,732,0
ML02,2,1,1,30,1,B,74,67,249,223,7,4612,0
ML02,2,1,1,30,1,B,83,72,148,121,11,12691,0
ML02,2,1,1,30,1,B,63,57,239,214,6,2654,0
ML02,2,1,1,30,1,B,78,75,198,173,3,1050,1
ML02,2,1,1,60,1,B,53,51,31,3,2,774,1
ML02,2,1,1,60,1,B,170,145,150,134,25,3207,0
ML02,2,1,1,60,1,B,122,117,148,119,5,711,1
ML02,2,1,1,60,1,B,200,176,159,137,24,8838,0
ML02,2,1,1,60,1,B,195,174,161,139,21,8895,0
ML02,2,1,1,90,1,B,136,125,189,164,11,1003,1
ML02,2,1,1,90,1,B,181,176,137,122,5,1520,1
ML02,2,1,1,90,1,B,198,190,41,24,8,498,1
ML02,2,1,1,90,1,B,90,77,171,152,13,6709,0
ML02,2,2,1,30,1,B,166,149,152,123,17,5182,0
ML02,2,2,1,30,1,B,78,76,250,237,2,857,1
ML02,2,2,1,30,1,B,183,163,239,220,20,8941,0
ML02,2,2,1,60,1,B,180,155,75,54,25,5403,0
ML02,2,2,1,60,1,B,162,156,56,35,6,868,1
ML02,2,2,1,60,1,B,183,165,207,186,18,1327,0
ML02,2,2,1,60,1,B,105,95,166,147,10,6818,0
ML02,2,2,1,60,1,B,128,118,175,150,10,892,0
ML02,2,2,1,90,1,B,133,120,150,137,13,4164,0
ML02,2,2,1,90,1,B,144,140,197,185,4,285,1
ML02,2,2,1,90,1,B,76,74,118,103,2,1821,1
ML02,2,2,1,90,1,B,180,155,24,2,25,3508,0
ML02,2,2,1,90,1,B,156,140,61,31,16,5524,0
ML02,2,2,1,30,1,B,97,85,22,8,12,2685,0
ML02,2,2,1,30,1,B,187,161,20,8,26,5937,0
ML02,2,2,1,30,1,B,189,166,202,186,23,12071,0
ML02,2,2,1,30,1,B,159,135,41,31,24,4048,0
ML02,2,2,1,60,1,B,90,86,215,199,4,3191,0
ML02,2,2,1,60,1,B,72,68,243,216,4,4194,0
ML02,2,2,1,60,1,B,124,110,120,110,14,6267,0
ML02,2,2,1,90,1,B,70,60,158,143,10,7729,0
ML02,2,2,1,90,1,B,126,107,85,60,19,4524,0
ML02,2,2,1,90,1,B,123,113,119,103,10,7132,0
ML02,2,2,1,90,1,B,168,156,43,13,12,6454,0
ML02,2,2,1,90,1,B,52,46,25,2,6,9141,0
ML02,2,1,1,30,1,C,125,124,108,81,1,566,1
ML02,2,1,1,30,1,C,77,65,121,104,12,9583,0
ML02,2,1,1,30,1,C,113,96,125,102,17,3729,0
ML02,2,1,1,30,1,C,152,134,119,98,18,5222,0
ML02,2,1,1,30,1,C,70,64,107,85,6,5837,0
ML02,2,1,1,60,1,C,81,73,196,174,8,3407,0
ML02,2,1,1,60,1,C,63,60,32,3,3,3988,0
ML02,2,1,1,60,1,C,168,156,42,28,12,6981,0
ML02,2,1,1,60,1,C,174,157,248,226,17,6736,0
ML02,2,1,1,60,1,C,121,110,70,40,11,1241,0
ML02,2,1,1,90,1,C,63,58,187,162,5,5725,0
ML02,2,1,1,90,1,C,137,127,111,94,10,884,1
ML02,2,1,1,90,1,C,108,98,218,202,10,8224,0
ML02,2,1,1,30,1,C,83,75,92,79,8,328,0
ML02,2,1,1,30,1,C,55,51,110,97,4,1415,1
ML02,2,1,1,30,1,C,52,46,234,210,6,11147,0
ML02,2,1,1,30,1,C,60,55,187,176,5,3742,0
ML02,2,1,1,60,1,C,173,156,211,186,17,3017,0
ML02,2,1,1,60,1,C,119,111,254,227,8,856,1
ML02,2,1,1,60,1,C,93,81,32,12,12,12800,0
ML02,2,1,1,60,1,C,175,172,22,12,3,693,1
ML02,2,1,1,90,1,C,128,115,51,30,13,6987,0
ML02,2,1,1,90,1,C,143,127,122,99,16,9063,0
ML02,2,1,1,90,1,C,145,135,137,107,10,1783,1
ML02,2,1,1,90,1,C,141,130,121,100,11,3231,0
ML02,2,1,1,90,1,C,186,175,149,120,11,1953,1
ML02,2,2,1,30,1,C,80,78,212,196,2,1620,1
ML02,2,2,1,30,1,C,117,108,165,155,9,4615,0
ML02,2,2,1,30,1,C,167,145,58,44,22,13074,0
ML02,2,2,1,30,1,C,118,113,120,99,5,3494,0
ML02,2,2,1,30,1,C,192,190,202,187,2,120,1
ML02,2,2,1,60,1,C,89,83,224,205,6,1308,0
ML02,2,2,1,60,1,C,130,129,110,83,1,741,1
ML02,2,2,1,60,1,C,110,106,209,197,4,1169,1
ML02,2,2,1,60,1,C,60,58,240,220,2,2591,1
ML02,2,2,1,90,1,C,120,102,87,72,18,6210,0
ML02,2,2,1,90,1,C,141,135,186,176,6,3114,0
ML02,2,2,1,90,1,C,152,150,65,53,2,172,1
ML02,2,2,1,90,1,C,130,113,237,208,17,5841,0
ML02,2,2,1,90,1,C,115,112,230,211,3,275,1
ML02,2,2,1,30,1,C,97,94,47,25,3,1086,1
ML02,2,2,1,30,1,C,174,165,244,214,9,3879,0
ML02,2,2,1,30,1,C,183,170,206,185,13,6864,0
ML02,2,2,1,30,1,C,83,78,50,36,5,5689,0
ML02,2,2,1,60,1,C,106,90,192,167,16,7129,0
ML02,2,2,1,60,1,C,157,144,152,135,13,3466,0
ML02,2,2,1,60,1,C,51,46,135,119,5,3775,0
ML02,2,2,1,60,1,C,101,95,71,52,6,917,1
ML02,2,2,1,90,1,C,112,101,187,170,11,3084,0
ML02,2,2,1,90,1,C,132,114,39,29,18,8551,0
ML02,2,2,1,90,1,C,138,121,169,144,17,5556,0
ML02,2,2,1,90,1,C,151,133,125,97,18,7680,0
ML02,2,2,1,90,1,C,120,109,171,142,11,6770,0
ML02,2,1,1,30,1,A,160,152,132,119,8,615,1
ML02,2,1,1,30,1,A,107,91,196,166,16,10225,0
ML02,2,1,1,30,1,A,191,174,256,236,17,4644,0
ML02,2,1,1,30,1,A,155,150,153,141,5,2830,1
ML02,2,1,1,30,1,A,183,178,91,63,5,1144,1
ML02,2,1,1,60,1,A,140,126,122,103,14,6620,0
ML02,2,1,1,60,1,A,158,155,67,45,3,1241,1
ML02,2,1,1,60,1,A,54,47,207,192,7,3333,0
ML02,2,1,1,60,1,A,50,47,65,44,3,5925,0
ML02,2,1,1,90,1,A,98,92,162,133,6,1182,1
ML02,2,1,1,90,1,A,75,71,35,16,4,5154,0
ML02,2,1,1,90,1,A,151,128,197,181,23,6912,0
ML02,2,1,1,30,1,A,159,157,132,121,2,79,1
ML02,2,1,1,30,1,A,141,135,268,239,6,1755,1
ML02,2,1,1,30,1,A,145,135,176,153,10,3728,0
ML02,2,1,1,30,1,A,171,169,166,152,2,1165,1
ML02,2,1,1,60,1,A,132,114,54,28,18,5673,0
ML02,2,1,1,60,1,A,81,73,119,99,8,4914,0
ML02,2,1,1,60,1,A,85,77,239,225,8,6002,0
ML02,2,1,1,60,1,A,53,49,171,145,4,4595,0
ML02,2,1,1,60,1,A,95,91,192,172,4,3108,0
ML02,2,1,1,90,1,A,79,73,144,121,6,266,1
ML02,2,1,1,90,1,A,189,180,122,110,9,1614,1
ML02,2,1,1,90,1,A,166,154,95,80,12,2438,1
ML02,2,1,1,90,1,A,69,61,215,198,8,7018,0
ML02,2,2,1,30,1,A,180,176,162,145,4,1362,1
ML02,2,2,2,30,1,A,187,180,217,206,7,3045,1
ML02,2,2,1,30,1,A,187,183,117,99,4,770,1
ML02,2,2,1,30,1,A,125,121,224,199,4,1220,1
ML02,2,2,1,30,1,A,71,68,154,128,3,2599,1
ML02,2,2,1,60,1,A,158,147,154,125,11,4261,0
ML02,2,2,1,60,1,A,93,83,35,16,10,9198,0
ML02,2,2,1,60,1,A,103,102,109,95,1,230,1
ML02,2,2,2,60,1,A,57,53,157,138,4,3286,1
ML02,2,2,2,90,1,A,68,64,187,163,4,3535,1
ML02,2,2,1,90,1,A,53,47,90,80,6,8277,0
ML02,2,2,2,90,1,A,141,138,232,202,3,1653,1
ML02,2,2,2,90,1,A,146,130,149,131,16,6528,1
ML02,2,2,2,30,1,A,125,115,137,123,10,1992,1
ML02,2,2,1,30,1,A,164,144,108,79,20,3390,0
ML02,2,2,1,30,1,A,139,122,236,218,17,9058,0
ML02,2,2,1,60,1,A,174,171,146,119,3,248,1
ML02,2,2,1,60,1,A,65,64,111,97,1,887,1
ML02,2,2,1,60,1,A,70,62,61,37,8,5275,0
ML02,2,2,2,60,1,A,99,95,184,164,4,3758,1
ML02,2,2,1,90,1,A,107,102,149,138,5,481,1
ML02,2,2,1,90,1,A,98,93,163,143,5,3341,0
ML02,2,2,1,90,1,A,153,151,169,154,2,534,1
ML02,2,1,1,30,1,B,110,95,123,95,15,5727,0
ML02,2,1,2,30,1,B,86,74,157,135,12,6513,1
ML02,2,1,1,60,1,B,67,64,36,20,3,345,1
ML02,2,1,2,60,1,B,146,126,235,209,20,10649,1
ML02,2,1,1,60,1,B,83,72,153,130,11,5774,0
ML02,2,1,1,60,1,B,155,141,35,11,14,3862,0
ML02,2,1,2,60,1,B,140,139,61,43,1,431,1
ML02,2,1,1,90,1,B,184,180,115,98,4,633,1
ML02,2,1,1,90,1,B,91,80,224,214,11,11160,0
ML02,2,1,1,90,1,B,132,112,99,73,20,12873,0
ML02,2,1,1,90,1,B,155,143,174,162,12,4845,0
ML02,2,1,1,90,1,B,57,51,54,30,6,2907,0
ML02,2,1,2,30,1,B,129,123,241,211,6,833,1
ML02,2,1,2,30,1,B,199,181,71,44,18,1515,1
ML02,2,1,2,30,1,B,74,73,143,118,1,549,1
ML02,2,1,1,30,1,B,193,164,159,133,29,14476,0
ML02,2,1,1,30,1,B,67,65,22,1,2,477,1
ML02,2,1,2,60,1,B,86,74,175,159,12,8037,1
ML02,2,1,1,60,1,B,99,90,156,139,9,3416,0
ML02,2,1,1,60,1,B,101,98,38,14,3,1531,1
ML02,2,1,1,60,1,B,110,107,71,44,3,2169,1
ML02,2,1,1,60,1,B,117,102,129,109,15,2664,0
ML02,2,1,1,90,1,B,178,162,168,144,16,5789,0
ML02,2,1,2,90,1,B,116,99,64,52,17,8698,1
ML02,2,1,1,90,1,B,198,168,179,160,30,8359,0
ML02,2,1,2,90,1,B,62,60,239,229,2,1458,1
ML02,2,2,2,30,1,B,97,87,126,109,10,3144,1
ML02,2,2,1,30,1,B,71,66,43,26,5,786,1
ML02,2,2,1,30,1,B,174,155,178,168,19,10805,0
ML02,2,2,2,60,1,B,124,109,212,188,15,5428,1
ML02,2,2,1,60,1,B,58,55,206,184,3,2815,1
ML02,2,2,2,60,1,B,121,120,70,56,1,388,1
ML02,2,2,1,90,1,B,60,51,176,159,9,8445,0
ML02,2,2,1,90,1,B,193,178,29,9,15,2567,0
ML02,2,2,1,90,1,B,120,102,103,82,18,2848,0
ML02,2,2,1,90,1,B,75,74,65,48,1,1187,1
ML02,2,2,1,30,1,B,87,85,101,73,2,921,1
ML02,2,2,1,30,1,B,56,50,160,130,6,6463,0
ML02,2,2,1,30,1,B,76,73,141,125,3,759,1
ML02,2,2,1,60,1,B,143,129,154,128,14,2144,0
ML02,2,2,1,60,1,B,117,116,126,106,1,438,1
ML02,2,2,1,60,1,B,58,56,151,140,2,2526,1
ML02,2,2,1,60,1,B,142,131,251,231,11,3587,0
ML02,2,2,1,60,1,B,182,173,219,203,9,883,1
ML02,2,2,1,90,1,B,134,127,27,17,7,2346,1
ML02,2,2,1,90,1,B,150,143,256,232,7,3889,0
ML02,2,2,1,90,1,B,170,158,165,135,12,4354,0
ML02,2,2,1,90,1,B,126,112,146,127,14,9884,0
ML02,2,1,1,30,1,C,119,108,85,69,11,3143,0
ML02,2,1,1,30,1,C,77,71,213,203,6,1854,1
ML02,2,1,1,30,1,C,145,131,35,19,14,9049,0
ML02,2,1,1,60,1,C,121,106,113,101,15,9388,0
ML02,2,1,1,60,1,C,97,88,104,79,9,8884,0
ML02,2,1,1,60,1,C,52,50,18,2,2,3117,0
ML02,2,1,1,90,1,C,117,101,43,23,16,9108,0
ML02,2,1,1,90,1,C,79,78,229,204,1,915,1
ML02,2,1,1,90,1,C,164,156,77,47,8,3174,0
ML02,2,1,1,90,1,C,162,147,109,81,15,4815,0
ML02,2,1,1,90,1,C,67,60,25,13,7,8677,0
ML02,2,1,1,30,1,C,56,50,150,123,6,3879,0
ML02,2,1,1,30,1,C,94,88,211,184,6,1303,1
ML02,2,1,1,30,1,C,118,106,141,118,12,7900,0
ML02,2,1,1,30,1,C,186,166,64,52,20,3659,0
ML02,2,1,1,30,1,C,197,171,237,209,26,7920,0
ML02,2,1,1,60,1,C,149,148,30,14,1,264,1
ML02,2,1,1,60,1,C,125,109,215,204,16,7008,0
ML02,2,1,1,60,1,C,56,50,96,82,6,8909,0
ML02,2,1,1,60,1,C,140,134,230,216,6,3866,0
ML02,2,1,1,60,1,C,140,120,123,111,20,9044,0
ML02,2,1,1,90,1,C,134,125,209,183,9,4910,0
ML02,2,1,1,90,1,C,60,51,253,235,9,6085,0
ML02,2,1,1,90,1,C,196,190,267,239,6,2253,1
ML02,2,2,1,30,1,C,185,163,225,201,22,6053,0
ML02,2,2,1,30,1,C,149,139,53,30,10,3496,0
ML02,2,2,1,30,1,C,123,116,159,143,7,5519,0
ML02,2,2,1,30,1,C,110,107,67,45,3,1594,1
ML02,2,2,1,60,1,C,68,65,135,109,3,3101,0
ML02,2,2,1,60,1,C,103,96,128,106,7,2296,0
ML02,2,2,1,60,1,C,128,123,217,194,5,2492,1
ML02,2,2,1,60,1,C,153,147,121,106,6,757,1
ML02,2,2,1,60,1,C,180,153,204,175,27,2628,0
ML02,2,2,1,90,1,C,73,67,186,176,6,1077,0
ML02,2,2,1,90,1,C,68,60,141,122,8,9628,0
ML02,2,2,1,90,1,C,100,93,189,163,7,3502,0
